restaurant_name,restaurant_type,rating,num_ratings,avg_cost,has_online_order,has_table_booking,cuisines,area,address
Sidekicks,Quick Bites,3.4,9,450.0,0,0,Continental,Kalyan Nagar,Kammanahalli
Sidewalk - The Garden Bar,"Bar, Casual Dining",4.4,3003,1300.0,1,1,"North Indian, Continental, Chinese, Thai",Marathahalli,Marathahalli
Sidewalk Cafe - Nahar'S Heritage Hotel,Casual Dining,3.9,134,800.0,0,0,"Italian, Fast Food",Brigade Road,St. Marks Road
Sidewalk Cafe & Bar - The Paul Bangalore,Casual Dining,4.2,217,1500.0,1,1,"European, Italian, Asian",Indiranagar,Domlur
Sidra Eatery,Quick Bites,3.9,28,400.0,1,0,"North Indian, Continental",Frazer Town,Kammanahalli
Sigree Global Grill,"Casual Dining, Bar",4.4,1099,1400.0,0,1,"North Indian, Bbq",Kalyan Nagar,Kalyan Nagar
Sihi Chocolaterie,Dessert Parlor,3.7,26,300.0,0,0,Desserts,Basavanagudi,Jayanagar
Sikori,Quick Bites,4.2,376,350.0,1,0,"Street Food, North Indian",Kalyan Nagar,Kalyan Nagar
Sila Restaurant,Casual Dining,3.8,514,750.0,1,0,"Chinese, Seafood, North Indian, Biryani, Desserts",Electronic City,Electronic City
Silbatti,Casual Dining,3.9,1554,750.0,0,1,North Indian,Hsr,Hsr
Silicon Spicy Bite & Sip,Quick Bites,2.8,40,200.0,0,0,"Fast Food, Beverages",Electronic City,Electronic City
Silsila,Casual Dining,2.7,47,800.0,0,0,North Indian,Koramangala 4Th Block,Koramangala 4Th Block
Silsila Restaurant,Casual Dining,3.7,31,600.0,1,0,"Chinese, North Indian",Bellandur,Sarjapur Road
Silver Leaf - Ramee Guestline Hotels,Casual Dining,3.5,17,900.0,0,0,"Continental, Mughlai, North Indian, Chinese",Electronic City,Electronic City
Silver Spoon,"Casual Dining, Bar",3.3,4,800.0,0,0,"North Indian, Chinese, Continental",Lavelle Road,Majestic
Silver Spoon Restaurant,Quick Bites,3.2,55,400.0,1,0,"North Indian, Chinese, Continental",Kalyan Nagar,Hennur
Silver Star,Casual Dining,3.4,9,500.0,0,0,"South Indian, Chinese, North Indian",Lavelle Road,Majestic
Simhapuri Kitchen,Casual Dining,3.9,513,800.0,1,1,"Andhra, Biryani, Chinese, South Indian",Whitefield,Brookefield
Simhapuri Mess,Mess,3.8,39,300.0,0,0,North Indian,Indiranagar,Old Airport Road
Simon Says Brew Works,"Microbrewery, Casual Dining",4.5,1932,1400.0,0,1,"Continental, American, Italian, Modern Indian, Pizza, Burger","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block
Simple Thindies,Quick Bites,3.5,8,200.0,0,0,South Indian,Banashankari,Banashankari
Simply Indian,Casual Dining,3.9,681,800.0,1,1,"North Indian, Chinese, Seafood, Biryani, Mangalorean",Bannerghatta Road,Bannerghatta Road
Simu?S Kitchen,"Takeaway, Delivery",3.4,6,500.0,0,0,"Mughlai, Desserts",Frazer Town,Frazer Town
Sindh Kitchen,Casual Dining,4.2,166,1100.0,1,1,"North Indian, Sindhi, Seafood",Malleshwaram,Malleshwaram
Sindhu Family Restaurant,Casual Dining,3.2,4,600.0,0,0,"North Indian, Chinese, Seafood",New Bel Road,New Bel Road
Sindhuri Restaurant,Casual Dining,3.1,19,600.0,1,0,"Chinese, North Indian, Biryani",Brookefield,Marathahalli
Singh Da Dhaba,Quick Bites,3.3,5,400.0,0,0,North Indian,"Byresandra,Tavarekere,Madiwala",Btm
Singh Punjabi Dhaba,Quick Bites,3.8,67,400.0,0,0,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",Btm
Singh Saab,Casual Dining,3.7,243,850.0,1,0,North Indian,Indiranagar,Indiranagar
Singh Saab Dhaba,Casual Dining,3.8,21,400.0,1,0,"Fast Food, North Indian",Malleshwaram,Malleshwaram
Singh Saheb Di Rasoi,Quick Bites,3.2,10,800.0,1,0,North Indian,Bellandur,Bellandur
Sintales,Cafe,3.6,44,600.0,1,0,"Cafe, Continental, Pizza, Burger, Beverages",Bellandur,Sarjapur Road
Sip N Bite,Quick Bites,3.3,11,300.0,0,0,"Fast Food, North Indian, South Indian, Chinese",Hsr,Bommanahalli
Sip N Dine,Casual Dining,3.6,218,800.0,1,0,"North Indian, Chinese, South Indian",Banashankari,Vijay Nagar
Siridhanya Upahara Darshini,Casual Dining,3.4,5,400.0,1,0,South Indian,Brigade Road,Frazer Town
Sitaar,Casual Dining,3.8,88,800.0,1,1,"North Indian, Chinese",Electronic City,Electronic City
Sitara Veg Restaurant,Quick Bites,3.9,417,400.0,1,0,"South Indian, North Indian, Chinese",Electronic City,Electronic City
Sixth Avenue Cafe And Patisserie,"Cafe, Dessert Parlor",4.4,159,600.0,0,0,"Cafe, Italian, Desserts","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block
Sizzles,Casual Dining,2.8,40,800.0,0,0,"North Indian, Chinese, Continental",Brookefield,Whitefield
Sizzling China,Food Court,2.9,23,300.0,1,0,Chinese,Malleshwaram,Malleshwaram
Sizzling Pasto,"Casual Dining, Bar",4.1,99,1100.0,1,1,"Continental, Chinese, North Indian",Marathahalli,Marathahalli
Sizzling Szechuan,Casual Dining,3.9,224,600.0,1,0,"Chinese, Thai, Seafood",Kalyan Nagar,Banaswadi
Sizzling Tandoor,Food Court,3.1,5,400.0,0,0,"Mughlai, North Indian, Biryani",Koramangala 4Th Block,Domlur
Sk Grand Hotel,Casual Dining,3.2,6,400.0,0,0,South Indian,Basavanagudi,Jayanagar
Sk Tiffins Corner,Quick Bites,3.3,4,100.0,1,0,South Indian,Kalyan Nagar,Banaswadi
Skanda Cafe,Quick Bites,3.5,15,400.0,0,0,"South Indian, Chinese, North Indian",Kalyan Nagar,Hennur
Skandas Veg Restaurant,Casual Dining,3.2,22,400.0,0,0,"South Indian, North Indian",Brookefield,Brookefield
Sketches,Quick Bites,3.5,14,350.0,0,0,"South Indian, Fast Food",New Bel Road,Sahakara Nagar
Skoolroom,Cafe,4.3,566,700.0,1,0,"Cafe, Continental, Italian, Burger, Beverages",Brigade Road,Ulsoor
Sks Veg Corner,Quick Bites,3.4,43,300.0,1,0,South Indian,New Bel Road,Sahakara Nagar
Sky Fog,"Dessert Parlor, Quick Bites",3.1,6,300.0,0,0,"Desserts, Ice Cream, Fast Food",Old Airport Road,Thippasandra
Sky Juice Corner,Beverage Shop,2.8,40,100.0,1,0,Juices,"Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block
Sky Lounge Bar - Svenska Design Hotel,"Bar, Casual Dining",4.0,537,1500.0,1,1,"North Indian, Pizza, Asian, Italian",Electronic City,Electronic City
Skydeck By Sherlock'S,"Pub, Casual Dining",4.2,1418,1500.0,0,1,"Continental, Chinese, Finger Food, North Indian",Brigade Road,Mg Road
Skyline Family Restaurant,Casual Dining,3.2,34,550.0,1,0,"North Indian, Chinese, Seafood, Mangalorean",Residency Road,Shanti Nagar
Skyline Pizzeria,"Cafe, Bakery",3.9,764,600.0,0,0,"Cafe, Bakery, Italian",Jayanagar,Jp Nagar
Skylit - Citrus Hotels,Lounge,3.6,255,1500.0,0,1,"North Indian, Mughlai, Mediterranean",Bellandur,Bellandur
Skytouch Le Cafe,Cafe,3.7,127,700.0,1,0,"Cafe, Italian, Desserts",Bannerghatta Road,Jp Nagar
Skywalk Restobar,"Casual Dining, Bar",3.3,5,700.0,0,0,"North Indian, South Indian",Hsr,Koramangala 1St Block
Skyye,Lounge,4.2,3116,2500.0,0,1,Continental,Brigade Road,Lavelle Road
Sl Vadapav,Quick Bites,4.0,78,100.0,1,0,Maharashtrian,Basavanagudi,Jayanagar
Slanz Cafe,Cafe,3.6,99,500.0,1,0,"Cafe, Italian, Desserts",Malleshwaram,Basaveshwara Nagar
Slate Cafe,Cafe,4.1,46,600.0,1,0,"Cafe, Sandwich, Burger",Bannerghatta Road,Jp Nagar
Slice Of Spice,Quick Bites,3.1,4,400.0,0,0,"North Indian, Chinese",Bannerghatta Road,Bannerghatta Road
Slimsins Cafe,Cafe,4.1,707,850.0,0,0,"Cafe, Healthy Food",Basavanagudi,Jayanagar
Sln Lunch Home,Quick Bites,3.9,26,100.0,0,0,South Indian,Brigade Road,City Market
Slo' Food Co.2,Casual Dining,3.7,41,2000.0,0,0,"European, North Indian, South Indian, Seafood, Salad, Asian, Grill",Indiranagar,Ulsoor
Sloshed,"Pub, Casual Dining",3.9,96,1200.0,0,1,"Arabian, Chinese, Continental, North Indian, Finger Food",Rajajinagar,Basaveshwara Nagar
Slounge - Lemon Tree Hotel,Lounge,3.8,76,1500.0,0,0,Finger Food,Electronic City,Electronic City
Slounge - Lemon Tree Premier,Lounge,4.0,62,1500.0,0,0,Finger Food,Brigade Road,Ulsoor
Slurpy Shakes,Beverage Shop,3.5,8,300.0,1,0,Beverages,Brookefield,Whitefield
Slv Andhra Mess,Quick Bites,3.5,5,200.0,1,0,"Chinese, North Indian",Indiranagar,Domlur
Slv Corner Restaurant,Casual Dining,4.1,364,550.0,1,0,"South Indian, Chinese, North Indian, Street Food, Rolls, Juices",Banashankari,Basavanagudi
Slv Delite,Casual Dining,3.0,21,500.0,0,0,"South Indian, North Indian",Lavelle Road,Majestic
Slv Grand,Quick Bites,3.3,57,300.0,1,0,South Indian,Brookefield,"Itpl Main Road, Whitefield"
Slv Kabab Centre,Quick Bites,3.2,4,100.0,0,0,"Biryani, Fast Food",Bannerghatta Road,Bannerghatta Road
Slv Ragigudda,Quick Bites,2.8,40,400.0,1,0,"South Indian, Indian",Basavanagudi,Jayanagar
Slv Refreshment,Quick Bites,4.1,94,100.0,0,0,South Indian,Banashankari,Banashankari
Slv Restaurant,Quick Bites,4.1,379,300.0,0,0,"South Indian, North Indian, Chinese",Jayanagar,Jp Nagar
Slv Swadishta,Quick Bites,3.8,189,300.0,0,0,South Indian,Banashankari,Banashankari
Slv Upachar,Quick Bites,3.1,14,250.0,1,0,"South Indian, Chinese, Street Food",Banashankari,Kumaraswamy Layout
Slv Upahara,Quick Bites,3.5,4,200.0,0,0,"South Indian, North Indian",Jp Nagar,Jp Nagar
Sly Granny - The Community House,"Fine Dining, Bar",4.4,953,2500.0,0,1,"Modern Indian, European, American",Indiranagar,Indiranagar
Smaaash,"Casual Dining, Pub",4.0,189,1500.0,0,1,"North Indian, Pizza, Chinese",Whitefield,Whitefield
Smack,Quick Bites,3.5,40,400.0,0,0,Fast Food,Koramangala 6Th Block,Koramangala 1St Block
S'Mack,Quick Bites,3.5,9,300.0,1,0,"Rolls, Sandwich",Brookefield,Whitefield
Smack Cafe,Cafe,3.3,4,400.0,1,0,Cafe,Koramangala 6Th Block,Koramangala 1St Block
Smacznego,Cafe,4.2,504,550.0,1,0,"Cafe, Mexican, Italian, Momos, Beverages",Banashankari,Banashankari
Smally'S Resto Cafe,Cafe,4.0,128,650.0,1,0,"Cafe, Italian, Burger, American, Steak",Hsr,Hsr
Smise,Cafe,4.0,1205,650.0,1,1,"Cafe, Continental, Italian, Burger, Pizza","Byresandra,Tavarekere,Madiwala",Koramangala 4Th Block
Smoke - The Sizzler House,Casual Dining,3.3,4,900.0,0,0,"Continental, Chinese, Thai, Bbq, Steak",Marathahalli,Bellandur
Smoke De Burger,Quick Bites,3.6,36,300.0,1,0,Fast Food,"Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block
Smoke House Deli,Casual Dining,4.6,2490,1600.0,1,0,"European, Italian, Desserts, Salad, Juices, Steak",Brigade Road,Lavelle Road
Smoke Oil Salt,Quick Bites,2.8,40,850.0,1,0,Arabian,Bannerghatta Road,Btm
Smoke-A-Pot,"Takeaway, Delivery",3.3,10,500.0,1,0,"Biryani, Kebab, Rolls","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block
Smokey Tribe Restaurant,Casual Dining,3.8,264,650.0,1,0,"North Eastern, Chinese","Byresandra,Tavarekere,Madiwala",Koramangala 7Th Block
Smokie Brownie,Cafe,3.2,7,600.0,0,0,Cafe,Church Street,Brigade Road
Smokin Bites,Quick Bites,3.3,20,200.0,0,0,"North Indian, Chinese",Sarjapur Road,Sarjapur Road
Smoodies,Beverage Shop,3.7,22,300.0,1,0,Juices,Indiranagar,Old Airport Road
Smoodys,Quick Bites,3.0,14,350.0,0,0,"Fast Food, Juices",Indiranagar,Indiranagar
Smoor,"Cafe, Dessert Parlor",4.2,287,700.0,1,0,"Desserts, Cafe, Continental",Malleshwaram,Malleshwaram
Smooth,Dessert Parlor,2.8,40,200.0,0,0,"Desserts, Ice Cream",Kalyan Nagar,Kalyan Nagar
Smooth Blender,Beverage Shop,3.4,7,300.0,1,0,Beverages,Bannerghatta Road,Bannerghatta Road
Smoothie Hub,Beverage Shop,3.1,4,100.0,1,0,"Beverages, Sandwich","Byresandra,Tavarekere,Madiwala",Btm
Sms: Stop Making Sense,Quick Bites,2.8,40,400.0,0,0,"Chinese, Continental, North Indian",Hsr,Hsr
Snack House,Quick Bites,3.8,22,200.0,1,0,"Fast Food, Momos",Brigade Road,Indiranagar
Snack Knack,Quick Bites,3.0,36,200.0,1,0,"North Indian, Chinese",Bannerghatta Road,Btm
Snack Magic,Quick Bites,3.7,25,250.0,1,0,"Fast Food, Beverages",Malleshwaram,Yeshwantpur
Snackiey,Quick Bites,3.5,11,250.0,0,0,North Indian,Bannerghatta Road,Bannerghatta Road
Snacks Bite,Quick Bites,3.0,9,400.0,1,0,"Fast Food, Momos",Banashankari,Kumaraswamy Layout
Snacks Joint,Quick Bites,3.7,186,150.0,1,0,Fast Food,Old Airport Road,Jeevan Bhima Nagar
Snacksjoint,Quick Bites,3.7,52,150.0,1,0,Fast Food,Koramangala 4Th Block,Old Airport Road
Snack'Ups,Quick Bites,3.5,62,250.0,1,0,Fast Food,Old Airport Road,Thippasandra
Snakk That,"Quick Bites, Beverage Shop",3.9,52,250.0,1,0,"Burger, Beverages, Fast Food","Byresandra,Tavarekere,Madiwala",Hsr
Snaxup Restaurant,Quick Bites,3.5,31,300.0,0,0,"North Indian, Fast Food, Beverages","Byresandra,Tavarekere,Madiwala",Btm
Sneha Fast Food,Quick Bites,2.8,40,200.0,0,0,Fast Food,Kalyan Nagar,Banaswadi
Snow Gola,Dessert Parlor,3.7,17,150.0,0,0,Desserts,Brigade Road,Brigade Road
Snow Lion Tibet Kitchen,Quick Bites,3.9,263,400.0,0,0,"Tibetan, Asian, Thai, Chinese, Momos",New Bel Road,New Bel Road
Snow'Ora,Dessert Parlor,2.8,40,350.0,1,0,"Desserts, Ice Cream, Beverages",Kalyan Nagar,Kalyan Nagar
Sober Turtle,Quick Bites,3.3,39,250.0,0,0,"Street Food, Sandwich, Beverages",Koramangala 5Th Block,Koramangala 4Th Block
Soda Bottle Opener Wala,"Casual Dining, Irani Cafee",4.4,3651,1300.0,1,1,"Parsi, North Indian",Brigade Road,Lavelle Road
So-Fat'S Dosas,Quick Bites,3.8,43,200.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",Btm
Soham Bombay Masti Magic,Quick Bites,3.6,16,150.0,1,0,Street Food,Kammanahalli,Old Madras Road
Soho Bar & Grill,Pub,2.7,377,1100.0,0,0,"North Indian, Chinese, Thai",Banashankari,Basavanagudi
Somilan Steak House,Casual Dining,4.3,524,800.0,0,0,"North Eastern, Asian, Naga, Steak, Momos",Brigade Road,Church Street
Sona Chicken Kabab,Quick Bites,3.2,4,200.0,0,0,North Indian,Brigade Road,Ulsoor
Sonar Bangala,Quick Bites,3.8,75,500.0,1,0,"Bengali, North Indian",Koramangala 6Th Block,Koramangala 5Th Block
Soo Ra Sang,Casual Dining,4.1,290,1500.0,0,0,Korean,Indiranagar,Indiranagar
Sooperolls,"Takeaway, Delivery",3.5,11,250.0,0,0,"Fast Food, Rolls","Byresandra,Tavarekere,Madiwala",Btm
Sorse,Casual Dining,4.0,956,750.0,1,1,"Bengali, Seafood",Brookefield,Whitefield
Sos,Quick Bites,2.8,40,300.0,1,0,"North Indian, Biryani, Chinese",Indiranagar,Indiranagar
Sotally Tober,"Bar, Casual Dining",4.4,194,1200.0,0,1,"Asian, Burger, Chinese, Finger Food",Church Street,Residency Road
Sotang'S,Quick Bites,3.3,9,250.0,0,0,"North Indian, Chinese",Frazer Town,Kammanahalli
Soul Cafe,Cafe,3.9,314,800.0,0,1,"Cafe, Continental, Italian",Church Street,Mg Road
Soul City,Casual Dining,3.8,216,2000.0,0,0,"Italian, Chinese, Continental, North Indian, Seafood, Thai",Lavelle Road,Lavelle Road
Soul Curry Restaurant,"Casual Dining, Bar",3.6,18,600.0,0,0,"Andhra, Chinese, North Indian, Biryani",Electronic City,Electronic City
Soul Indian Specialty - Svenska Design Hotel,Fine Dining,3.7,266,2000.0,1,1,"North Indian, South Indian, Asian, Italian, Continental",Electronic City,Electronic City
Soul Treat,Bakery,4.3,269,750.0,1,0,"Bakery, Desserts, Healthy Food",Bellandur,Sarjapur Road
Soundarya Military Hotel,Quick Bites,3.8,27,200.0,0,0,South Indian,Malleshwaram,Rajajinagar
Soup N Grill,Casual Dining,3.5,14,600.0,0,0,"Chinese, North Indian",Whitefield,Whitefield
Soup Station,Delivery,3.9,112,150.0,1,0,"Healthy Food, Sandwich, Salad",Indiranagar,Domlur
Soup'Ermanz Kitchen,Cafe,4.1,433,750.0,1,0,"Cafe, Continental, Burger",Bellandur,Hsr
South Grand,Casual Dining,3.4,102,400.0,1,0,"South Indian, North Indian, Chinese, Beverages",Banashankari,Uttarahalli
South House,Casual Dining,3.8,97,800.0,1,0,"South Indian, Biryani",Brookefield,Brookefield
South Idlis,Quick Bites,4.0,284,150.0,1,0,South Indian,Malleshwaram,Rajajinagar
South Indian Kitchen,Quick Bites,3.3,6,300.0,0,0,"Asian, Bbq, South Indian, Chinese",Jayanagar,Jp Nagar
South Inn,Quick Bites,3.1,24,150.0,0,0,South Indian,Lavelle Road,Frazer Town
South Kitchen,Quick Bites,4.3,275,100.0,1,0,South Indian,Banashankari,Basavanagudi
South Parade - The Chancery Hotel,"Casual Dining, Bar",3.1,120,1200.0,0,0,"North Indian, Continental, Chinese",Brigade Road,Lavelle Road
South Point Pub,Bar,3.4,11,800.0,1,0,"North Indian, Seafood, Chinese",Banashankari,Basavanagudi
South Ruchis,Casual Dining,3.9,358,850.0,1,0,"North Indian, South Indian, Chinese",Rajajinagar,Vijay Nagar
South Ruchis Square,Casual Dining,4.3,1033,850.0,1,1,"North Indian, South Indian, Chinese",Malleshwaram,Race Course Road
South Saviruchi,Quick Bites,3.3,7,250.0,0,0,South Indian,New Bel Road,Jalahalli
South Side,Quick Bites,3.3,6,250.0,0,0,"South Indian, Beverages","Byresandra,Tavarekere,Madiwala",Btm
South Side Grill,Casual Dining,3.5,14,600.0,1,0,"Mughlai, North Indian, Andhra","Byresandra,Tavarekere,Madiwala",Hsr
South Spicy Bites,Casual Dining,3.7,67,500.0,1,0,"North Indian, Chinese",Malleshwaram,Basaveshwara Nagar
South Spicy Bites Express,Quick Bites,3.8,30,400.0,1,0,"Seafood, Chinese, South Indian",New Bel Road,Sahakara Nagar
South Tiffins,Quick Bites,3.5,144,150.0,1,0,South Indian,Koramangala 6Th Block,Hsr
South Treat,Food Court,3.4,4,400.0,1,0,South Indian,Brookefield,Whitefield
Southease,Delivery,3.5,7,400.0,1,0,South Indian,Old Airport Road,Jeevan Bhima Nagar
Southern Spice,Casual Dining,2.6,382,800.0,1,0,"North Indian, Chinese, Biryani, Andhra",Whitefield,Whitefield
Southindies,Casual Dining,4.0,1230,800.0,0,1,"South Indian, Chettinad, Kerala, Sri Lankan",Old Airport Road,Indiranagar
Southinn,Quick Bites,3.1,40,250.0,1,0,"South Indian, Fast Food, Chinese, North Indian, Street Food",Sarjapur Road,Sarjapur Road
Spar Refresh,Food Court,3.4,5,300.0,0,0,"North Indian, South Indian, Pizza",Bannerghatta Road,Bannerghatta Road
Special Biriyani,Quick Bites,2.9,4,300.0,0,0,"North Indian, Biryani",Jayanagar,Jp Nagar
Specialist Restaurant,Quick Bites,3.1,9,400.0,0,0,"North Indian, South Indian, Chinese",Kalyan Nagar,Kalyan Nagar
Speedbreaker,Quick Bites,3.4,14,300.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",Btm
Speedy Chow,Casual Dining,3.5,6,600.0,1,0,Chinese,Marathahalli,Marathahalli
Spellbound,Quick Bites,3.3,4,400.0,1,0,"Street Food, Burger, Beverages, Fast Food, Sandwich, Finger Food",Brookefield,Whitefield
Sphyre - Gateway Hotel,Lounge,3.6,43,1700.0,0,0,Finger Food,Brigade Road,Residency Road
Spice,"Casual Dining, Bar",3.3,4,1500.0,0,0,"Andhra, Chinese, North Indian",Electronic City,Electronic City
Spice 9,Quick Bites,3.4,8,300.0,0,0,"Biryani, North Indian, Chinese, Fast Food",Banashankari,Banashankari
Spice Affair,Casual Dining,3.6,28,600.0,0,0,"North Indian, Chinese",Marathahalli,Marathahalli
Spice Boulevard,Cafe,3.9,89,700.0,0,0,"Cafe, Continental, Chinese",Whitefield,Whitefield
Spice Code,Casual Dining,3.9,165,1000.0,0,1,"South Indian, North Indian, Chinese, Biryani",Bannerghatta Road,Jp Nagar
Spice Corner,Casual Dining,3.5,16,800.0,1,1,"North Indian, Chinese, Biryani",Kalyan Nagar,Nagawara
Spice Cove - I.V Sanctum,Casual Dining,3.8,88,750.0,0,0,"North Indian, South Indian, Continental, Asian",Lavelle Road,Majestic
Spice Darbar,Casual Dining,3.9,63,1000.0,0,0,"Mughlai, North Indian, Continental",Marathahalli,Marathahalli
Spice Elephant,Casual Dining,4.1,787,800.0,1,0,"Chinese, North Indian, Thai",Banashankari,Banashankari
Spice Garden By Dum Mast Biryani,Casual Dining,3.2,59,550.0,0,0,"North Indian, South Indian, Biryani, Continental",Bellandur,Bellandur
Spice It,Casual Dining,3.8,51,1200.0,0,0,"North Indian, Continental, Italian",Lavelle Road,Richmond Road
Spice It - Ibis Hotel,Casual Dining,3.0,74,1200.0,0,1,"Asian, Continental, European, Fast Food, North Indian, Mughlai, South Indian",Hsr,Bommanahalli
Spice Kitchen,Casual Dining,3.8,325,750.0,1,1,"Andhra, Biryani, Seafood, North Indian",Kammanahalli,Kalyan Nagar
Spice Of Andhra,Quick Bites,3.7,41,500.0,0,0,Andhra,Hsr,Hsr
Spice Of India & Chai Tales,Quick Bites,2.8,40,400.0,0,0,"Biryani, North Indian, South Indian, Beverages",Hsr,Hsr
Spice Of Kolkata,Food Court,2.8,116,400.0,0,0,"Bengali, Rolls, Chinese",Bellandur,Bellandur
Spice Resto,Quick Bites,3.3,5,400.0,0,0,"Kerala, North Indian, Chinese",Hsr,Bommanahalli
Spice Terrace - Jw Marriott,"Fine Dining, Microbrewery",4.3,755,3000.0,0,1,"North Indian, Seafood",Brigade Road,Lavelle Road
Spice Treat,Food Court,2.8,40,400.0,0,0,"North Indian, South Indian",Marathahalli,Marathahalli
Spice Up,Casual Dining,3.8,146,600.0,1,0,Chinese,Bannerghatta Road,Jp Nagar
Spices,Quick Bites,3.2,4,450.0,1,0,"South Indian, North Indian, Chinese, Biryani",Indiranagar,Cv Raman Nagar
Spices The Food Joint,Casual Dining,3.1,9,550.0,0,0,"North Indian, Mangalorean, Chinese",Malleshwaram,Rajajinagar
Spicy Andhra,Casual Dining,2.9,22,600.0,1,0,"Andhra, North Indian, Chinese",Bellandur,Marathahalli
Spicy Corner,Quick Bites,3.9,187,250.0,1,0,"Street Food, Fast Food",Indiranagar,Jeevan Bhima Nagar
Spicy Fingers,Casual Dining,3.4,36,600.0,1,0,"North Indian, South Indian, Seafood",Malleshwaram,Rt Nagar
Spicy House,Quick Bites,3.7,95,500.0,1,0,"North Indian, Chinese, Seafood, Biryani",Brookefield,Marathahalli
Spicy Hub,Quick Bites,3.0,26,400.0,0,0,North Indian,Bellandur,Bellandur
Spicy Khana Point,Quick Bites,2.8,70,500.0,1,0,"North Indian, Chinese, Biryani",Sarjapur Road,Marathahalli
Spicy Kitchen,Quick Bites,3.7,62,500.0,1,0,"Andhra, North Indian","Byresandra,Tavarekere,Madiwala",Hsr
Spicy Onion,Casual Dining,3.6,30,400.0,1,0,"North Indian, Chinese",Brookefield,Whitefield
Spicy Paratha House,Quick Bites,3.0,9,450.0,1,0,"North Indian, Chinese",Bellandur,Marathahalli
Spicy Punjabi Pharatha,Casual Dining,2.7,33,500.0,1,0,"North Indian, South Indian, Chinese",Bellandur,Bellandur
Spicy Restaurant,Quick Bites,3.0,25,400.0,0,0,"North Indian, Chinese",Church Street,Vasanth Nagar
Spicy Tadka,Delivery,3.5,47,400.0,0,0,"North Indian, Chinese, Bengali",Electronic City,Electronic City
Spicy Tandoor,Quick Bites,2.8,40,150.0,0,0,North Indian,Banashankari,Banashankari
Spicy World,"Takeaway, Delivery",3.4,7,200.0,1,0,North Indian,Bannerghatta Road,Jp Nagar
Spoon Me,Delivery,3.4,8,400.0,0,0,"Bengali, North Indian, Chinese",Brookefield,Whitefield
Spoonful Of Sugar,"Dessert Parlor, Cafe",4.0,861,800.0,0,0,"Desserts, Bakery, Cafe",Indiranagar,Indiranagar
Spoorthi Ice Cream,Dessert Parlor,3.5,40,150.0,0,0,"Desserts, Ice Cream",Koramangala 6Th Block,Btm
Sports Bar - Le Meridien,Lounge,3.7,33,2500.0,0,0,Finger Food,Lavelle Road,Sankey Road
Spotlight - The Golden Tulip,Casual Dining,2.5,118,850.0,0,1,"North Indian, Chinese, Continental",Electronic City,Electronic City
Sprinkled,"Takeaway, Delivery",3.8,17,500.0,0,0,"Bakery, Desserts",Kalyan Nagar,Kammanahalli
Spurthi Foods,"Takeaway, Delivery",3.7,70,300.0,1,0,Andhra,"Byresandra,Tavarekere,Madiwala",Btm
Squeez Juice Bar,Food Court,3.8,107,400.0,0,0,"Juices, Fast Food",Whitefield,Whitefield
Squeez Juice Bars,Beverage Shop,3.3,10,200.0,0,0,"Beverages, Fast Food",Bellandur,Bellandur
Sr Andhra Spicy House,Casual Dining,3.8,240,800.0,1,0,Andhra,Hsr,Bommanahalli
